Citys,ymd,Weather,highTemp,lowTemp,windPower
ЙўЖћБѕ,20120203,Чч/Чч,-13,-22,4
ЙўЖћБѕ,20120204,Чч/Чч,-8,-15,4
ЙўЖћБѕ,20120205,Чч/ЖрдЦ,-5,-12,4
ЙўЖћБѕ,20120206,еѓбЉ/ЖрдЦ,-6,-20,5
ЙўЖћБѕ,20120207,Чч/Чч,-13,-23,4
ЙўЖћБѕ,20120208,Чч/Чч,-12,-21,4
ЙўЖћБѕ,20120209,Чч/Чч,-11,-19,4
ЙўЖћБѕ,20120210,Чч/Чч,-11,-21,4
ЙўЖћБѕ,20120211,Чч/Чч,-12,-21,4
ЙўЖћБѕ,20120212,Чч/ЖрдЦ,-5,-12,4
ЙўЖћБѕ,20120213,Чч/ЖрдЦ,-3,-13,4
ЙўЖћБѕ,20120214,еѓбЉ/Чч,-8,-19,4
ЙўЖћБѕ,20120215,Чч/Чч,-11,-19,4
ЙўЖћБѕ,20120216,Чч/ЖрдЦ,-12,-22,4
ЙўЖћБѕ,20120217,Чч/Чч,-10,-20,4
ЙўЖћБѕ,20120218,Чч/Чч,-8,-15,4
ЙўЖћБѕ,20120219,Чч/еѓбЉ,-4,-14,4
ЙўЖћБѕ,20120220,Чч/Чч,-8,-20,4
ЙўЖћБѕ,20120221,Чч/Чч,-6,-15,4
ЙўЖћБѕ,20120222,аЁбЉ/ЖрдЦ,-5,-14,4
ЙўЖћБѕ,20120223,Чч/Чч,-7,-15,4
ЙўЖћБѕ,20120224,Чч/ЖрдЦ,-4,-16,3
ЙўЖћБѕ,20120225,ЖрдЦ/ЖрдЦ,-5,-16,4
ЙўЖћБѕ,20120226,Чч/Чч,-4,-16,4
ЙўЖћБѕ,20120227,Чч/Чч,1,-7,4
ЙўЖћБѕ,20120228,Чч/ЖрдЦ,2,-7,4
ЙўЖћБѕ,20120229,еѓбЉ/Чч,0,-12,4
ЙўЖћБѕ,20120301,Чч/Чч,-3,-16,4
ЙўЖћБѕ,20120302,Чч/Чч,-4,-17,4
ЙўЖћБѕ,20120303,Чч/Чч,-1,-13,4
ЙўЖћБѕ,20120304,Чч/ЖрдЦ,2,-5,4
ЙўЖћБѕ,20120305,аЁбЉ/жабЉ,2,-6,4
ЙўЖћБѕ,20120306,жабЉ/аЁбЉ,1,-9,4
ЙўЖћБѕ,20120307,ЖрдЦ/еѓбЉ,-2,-10,4
ЙўЖћБѕ,20120308,ЖрдЦ/ЖрдЦ,-1,-13,4
ЙўЖћБѕ,20120309,Чч/Чч,-3,-15,4
ЙўЖћБѕ,20120310,еѓбЉ/еѓбЉ,-4,-12,4
ЙўЖћБѕ,20120311,Чч/Чч,-3,-15,4
ЙўЖћБѕ,20120312,Чч/Чч,-2,-13,4
ЙўЖћБѕ,20120313,Чч/ЖрдЦ,1,-11,5
ЙўЖћБѕ,20120314,Чч/Чч,-2,-12,4
ЙўЖћБѕ,20120315,Чч/гъМабЉ,6,-2,6
ЙўЖћБѕ,20120316,жабЉ/еѓбЉ,4,-11,4
ЙўЖћБѕ,20120317,ЖрдЦ/Чч,-5,-19,5
ЙўЖћБѕ,20120318,Чч/Чч,-7,-16,4
ЙўЖћБѕ,20120319,Чч/Чч,-2,-12,4
ЙўЖћБѕ,20120320,Чч/Чч,1,-8,4
ЙўЖћБѕ,20120321,ЖрдЦ/ЖрдЦ,6,-4,4
ЙўЖћБѕ,20120322,ЖрдЦ/Чч,6,-5,5
ЙўЖћБѕ,20120323,еѓбЉ/гъМабЉ,6,-1,4
ЙўЖћБѕ,20120324,ЖрдЦ/ЖрдЦ,4,-7,5
ЙўЖћБѕ,20120325,Чч/Чч,3,-7,4
ЙўЖћБѕ,20120326,Чч/гъМабЉ,7,0,4
ЙўЖћБѕ,20120327,Чч/Чч,7,-2,4
ЙўЖћБѕ,20120328,Чч/ЖрдЦ,14,5,5
ЙўЖћБѕ,20120329,аЁгъ/жабЉ,10,-2,4
ЙўЖћБѕ,20120330,еѓбЉ/ЖрдЦ,2,-6,5
ЙўЖћБѕ,20120331,еѓбЉ/Чч,2,-8,4
ЙўЖћБѕ,20120401,Чч/Чч,3,-9,4
ЙўЖћБѕ,20120402,Чч/ЖрдЦ,4,-5,4
ЙўЖћБѕ,20120403,ЖрдЦ/Чч,7,-4,4
ЙўЖћБѕ,20120404,Чч/ЖрдЦ,6,-5,4
ЙўЖћБѕ,20120405,Чч/Чч,4,-7,5
ЙўЖћБѕ,20120406,Чч/Чч,5,-7,4
ЙўЖћБѕ,20120407,Чч/ЖрдЦ,11,4,6
ЙўЖћБѕ,20120408,еѓгъ/Чч,9,-2,5
ЙўЖћБѕ,20120409,Чч/Чч,11,6,5
ЙўЖћБѕ,20120410,еѓгъ/Чч,18,1,5
ЙўЖћБѕ,20120411,Чч/еѓгъ,12,2,4
ЙўЖћБѕ,20120412,еѓгъ/Чч,10,1,5
ЙўЖћБѕ,20120413,ЖрдЦ/ЖрдЦ,20,3,6
ЙўЖћБѕ,20120414,Чч/еѓгъ,15,4,4
ЙўЖћБѕ,20120415,Чч/Чч,13,0,4
ЙўЖћБѕ,20120416,Чч/Чч,13,1,4
ЙўЖћБѕ,20120417,Чч/Чч,19,7,5
ЙўЖћБѕ,20120418,Чч/Чч,23,12,6
ЙўЖћБѕ,20120419,Чч/еѓгъ,25,13,6
ЙўЖћБѕ,20120420,еѓгъ/Чч,18,8,4
ЙўЖћБѕ,20120421,Чч/ЖрдЦ,21,8,5
ЙўЖћБѕ,20120422,еѓгъ/еѓгъ,15,5,4
ЙўЖћБѕ,20120423,Чч/Чч,20,9,4
ЙўЖћБѕ,20120424,еѓгъ/аЁгъ,17,9,4
ЙўЖћБѕ,20120425,аЁгъ/еѓгъ,13,2,4
ЙўЖћБѕ,20120426,Чч/Чч,14,6,4
ЙўЖћБѕ,20120427,еѓгъ/еѓгъ,16,4,6
ЙўЖћБѕ,20120428,еѓгъ/ЖрдЦ,11,3,4
ЙўЖћБѕ,20120429,Чч/ЖрдЦ,15,6,4
ЙўЖћБѕ,20120430,еѓгъ/ЖрдЦ,18,7,4
ЙўЖћБѕ,20120501,Чч/ЖрдЦ,17,6,4
ЙўЖћБѕ,20120502,ЖрдЦ/ЖрдЦ,19,8,4
ЙўЖћБѕ,20120503,Чч/Чч,23,10,4
ЙўЖћБѕ,20120504,Чч/еѓгъ,21,7,4
ЙўЖћБѕ,20120505,ЖрдЦ/еѓгъ,15,6,5
ЙўЖћБѕ,20120506,еѓгъ/еѓгъ,13,7,4
ЙўЖћБѕ,20120507,ЖрдЦ/еѓгъ,18,9,4
ЙўЖћБѕ,20120508,еѓгъ/ЖрдЦ,16,7,4
ЙўЖћБѕ,20120509,Чч/ЖрдЦ,20,7,4
ЙўЖћБѕ,20120510,ЖрдЦ/Чч,21,9,4
ЙўЖћБѕ,20120511,Чч/Чч,23,11,4
ЙўЖћБѕ,20120512,ЖрдЦ/аЁгъ,25,12,4
ЙўЖћБѕ,20120513,ЖрдЦ/еѓгъ,21,10,5
ЙўЖћБѕ,20120514,ЖрдЦ/еѓгъ,20,10,4
ЙўЖћБѕ,20120515,еѓгъ/Рзеѓгъ,16,8,4
ЙўЖћБѕ,20120516,Рзеѓгъ/ЖрдЦ,19,8,4
ЙўЖћБѕ,20120517,Чч/Чч,23,10,4
ЙўЖћБѕ,20120518,Чч/Чч,29,16,4
ЙўЖћБѕ,20120519,Рзеѓгъ/ЖрдЦ,27,10,4
ЙўЖћБѕ,20120520,Чч/Чч,27,11,4
ЙўЖћБѕ,20120521,Чч/Чч,32,19,6
ЙўЖћБѕ,20120522,ЖрдЦ/Рзеѓгъ,28,14,6
ЙўЖћБѕ,20120523,Чч/Чч,23,10,4
ЙўЖћБѕ,20120524,Чч/ЖрдЦ,21,10,4
ЙўЖћБѕ,20120525,еѓгъ/ЖрдЦ,20,8,4
ЙўЖћБѕ,20120526,еѓгъ/ЖрдЦ,21,8,4
ЙўЖћБѕ,20120527,Чч/Чч,22,10,4
ЙўЖћБѕ,20120528,еѓгъ/ЖрдЦ,23,11,4
ЙўЖћБѕ,20120529,ЖрдЦ/Рзеѓгъ,26,15,5
ЙўЖћБѕ,20120530,Рзеѓгъ/Рзеѓгъ,26,15,4
ЙўЖћБѕ,20120531,Рзеѓгъ/еѓгъ,21,10,3
ЙўЖћБѕ,20120601,Юэ/Чч,25,14,3
ЙўЖћБѕ,20120602,ЖрдЦ/Рзеѓгъ,27,15,4
ЙўЖћБѕ,20120603,Рзеѓгъ/Рзеѓгъ,25,13,4
ЙўЖћБѕ,20120604,жагъ/еѓгъ,21,14,4
ЙўЖћБѕ,20120605,Рзеѓгъ/ЖрдЦ,24,15,4
ЙўЖћБѕ,20120606,Чч/Рзеѓгъ,27,15,4
ЙўЖћБѕ,20120607,Рзеѓгъ/ЖрдЦ,26,17,4
ЙўЖћБѕ,20120608,Рзеѓгъ/еѓгъ,29,17,4
ЙўЖћБѕ,20120609,ЖрдЦ/жагъ,29,18,3
ЙўЖћБѕ,20120610,Рзеѓгъ/Рзеѓгъ,24,14,4
ЙўЖћБѕ,20120611,Рзеѓгъ/Рзеѓгъ,22,13,4
ЙўЖћБѕ,20120612,Рзеѓгъ/Рзеѓгъ,25,14,4
ЙўЖћБѕ,20120613,Рзеѓгъ/Рзеѓгъ,24,14,4
ЙўЖћБѕ,20120614,аЁгъ/жагъ,24,17,4
ЙўЖћБѕ,20120615,Дѓгъ/жагъ,22,16,4
ЙўЖћБѕ,20120616,Рзеѓгъ/Рзеѓгъ,23,15,4
ЙўЖћБѕ,20120617,Рзеѓгъ/Рзеѓгъ,24,17,4
ЙўЖћБѕ,20120618,Рзеѓгъ/еѓгъ,26,15,4
ЙўЖћБѕ,20120619,Чч/Чч,26,16,4
ЙўЖћБѕ,20120620,Чч/Чч,29,18,4
ЙўЖћБѕ,20120621,ЖрдЦ/ЖрдЦ,28,17,3
ЙўЖћБѕ,20120622,Чч/Рзеѓгъ,30,18,4
ЙўЖћБѕ,20120623,Чч/ЖрдЦ,29,18,4
ЙўЖћБѕ,20120624,Рзеѓгъ/ЖрдЦ,29,20,4
ЙўЖћБѕ,20120625,Рзеѓгъ/Рзеѓгъ,30,20,4
ЙўЖћБѕ,20120626,Рзеѓгъ/Чч,30,20,4
ЙўЖћБѕ,20120627,Чч/Чч,32,21,4
ЙўЖћБѕ,20120628,Чч/ЖрдЦ,33,22,4
ЙўЖћБѕ,20120629,Рзеѓгъ/жагъ,27,19,4
ЙўЖћБѕ,20120630,еѓгъ/ЖрдЦ,25,18,4
ЙўЖћБѕ,20120701,Рзеѓгъ/жагъ,29,19,4
ЙўЖћБѕ,20120702,ЖрдЦ/Рзеѓгъ,28,17,4
ЙўЖћБѕ,20120703,жагъ/Рзеѓгъ,26,18,4
ЙўЖћБѕ,20120704,Рзеѓгъ/Рзеѓгъ,26,18,4
ЙўЖћБѕ,20120705,Чч/Чч,29,20,4
ЙўЖћБѕ,20120706,Чч/Чч,31,19,4
ЙўЖћБѕ,20120707,Чч/Чч,32,21,4
ЙўЖћБѕ,20120708,ЖрдЦ/Рзеѓгъ,32,22,4
ЙўЖћБѕ,20120709,Рзеѓгъ/Рзеѓгъ,30,22,4
ЙўЖћБѕ,20120710,Рзеѓгъ/Рзеѓгъ,29,21,4
ЙўЖћБѕ,20120711,Рзеѓгъ/Рзеѓгъ,27,19,4
ЙўЖћБѕ,20120712,Рзеѓгъ/ЖрдЦ,25,17,4
ЙўЖћБѕ,20120713,Чч/Чч,26,17,4
ЙўЖћБѕ,20120714,ЖрдЦ/Чч,27,17,4
ЙўЖћБѕ,20120715,ЖрдЦ/Чч,30,19,4
ЙўЖћБѕ,20120716,Чч/Чч,31,21,4
ЙўЖћБѕ,20120717,Чч/Чч,33,22,4
ЙўЖћБѕ,20120718,Чч/Чч,34,22,4
ЙўЖћБѕ,20120719,еѓгъ/еѓгъ,30,21,4
ЙўЖћБѕ,20120720,ЖрдЦ/еѓгъ,28,17,4
ЙўЖћБѕ,20120721,ЖрдЦ/ЖрдЦ,28,20,4
ЙўЖћБѕ,20120722,аЁЕНжагъ/ДѓЕНБЉгъ,27,21,4
ЙўЖћБѕ,20120723,ЖрдЦ/Чч,28,19,4
ЙўЖћБѕ,20120724,Чч/Чч,31,20,4
ЙўЖћБѕ,20120725,ЖрдЦ/аЁгъ,31,22,4
ЙўЖћБѕ,20120726,Рзеѓгъ/жагъ,29,20,3
ЙўЖћБѕ,20120727,Рзеѓгъ/Чч,27,18,4
ЙўЖћБѕ,20120728,ЖрдЦ/жаЕНДѓгъ,29,22,4
ЙўЖћБѕ,20120729,жагъ/Рзеѓгъ,26,18,4
ЙўЖћБѕ,20120730,Рзеѓгъ/еѓгъ,23,16,4
ЙўЖћБѕ,20120731,ЖрдЦ/Чч,25,16,4
ЙўЖћБѕ,20120801,Чч/ЖрдЦ,26,18,3
ЙўЖћБѕ,20120802,аЁгъ/ЖрдЦ,23,17,4
ЙўЖћБѕ,20120803,ЖрдЦ/аЁгъ,27,19,4
ЙўЖћБѕ,20120804,еѓгъ/ЖрдЦ,25,18,3
ЙўЖћБѕ,20120805,ЖрдЦ/Чч,28,18,3
ЙўЖћБѕ,20120806,Чч/Чч,31,21,3
ЙўЖћБѕ,20120807,Чч/ЖрдЦ,32,22,4
ЙўЖћБѕ,20120808,Рзеѓгъ/Рзеѓгъ,28,19,5
ЙўЖћБѕ,20120809,Юэ/Чч,27,16,4
ЙўЖћБѕ,20120810,Рзеѓгъ/ЖрдЦ,26,15,4
ЙўЖћБѕ,20120811,ЖрдЦ/ЖрдЦ,24,14,4
ЙўЖћБѕ,20120812,ЖрдЦ/Чч,24,14,4
ЙўЖћБѕ,20120813,Чч/Чч,27,15,4
ЙўЖћБѕ,20120814,Чч/ЖрдЦ,28,17,4
ЙўЖћБѕ,20120815,Чч/ЖрдЦ,27,17,4
ЙўЖћБѕ,20120816,Чч/Чч,29,17,4
ЙўЖћБѕ,20120817,Чч/ЖрдЦ,31,21,5
ЙўЖћБѕ,20120818,Рзеѓгъ/ЖрдЦ,26,18,5
ЙўЖћБѕ,20120819,Чч/Чч,27,18,4
ЙўЖћБѕ,20120820,ЖрдЦ/ЖрдЦ,29,16,5
ЙўЖћБѕ,20120821,ЖрдЦ/Чч,23,11,4
ЙўЖћБѕ,20120822,Чч/Чч,24,12,4
ЙўЖћБѕ,20120823,Чч/Чч,27,17,4
ЙўЖћБѕ,20120824,Чч/Чч,29,18,4
ЙўЖћБѕ,20120825,Чч/ЖрдЦ,28,17,4
ЙўЖћБѕ,20120826,Чч/Чч,29,18,4
ЙўЖћБѕ,20120827,ЖрдЦ/ЖрдЦ,29,19,4
ЙўЖћБѕ,20120828,еѓгъ/ДѓЕНБЉгъ,28,20,5
ЙўЖћБѕ,20120829,Дѓгъ/Чч,23,12,6
ЙўЖћБѕ,20120830,Чч/Чч,26,15,4
ЙўЖћБѕ,20120831,Чч/Чч,30,15,4
ЙўЖћБѕ,20120901,Чч/ЖрдЦ,30,17,4
ЙўЖћБѕ,20120902,Рзеѓгъ/аЁгъ,28,19,4
ЙўЖћБѕ,20120903,еѓгъ/аЁЕНжагъ,22,13,4
ЙўЖћБѕ,20120904,еѓгъ/ЖрдЦ,16,9,4
ЙўЖћБѕ,20120905,ЖрдЦ/Чч,20,9,3
ЙўЖћБѕ,20120906,Чч/Чч,23,12,4
ЙўЖћБѕ,20120907,Чч/Чч,26,14,4
ЙўЖћБѕ,20120908,еѓгъ/еѓгъ,24,13,4
ЙўЖћБѕ,20120909,ЖрдЦ/Чч,21,13,4
ЙўЖћБѕ,20120910,Чч/Чч,25,15,4
ЙўЖћБѕ,20120911,ЖрдЦ/еѓгъ,25,15,4
ЙўЖћБѕ,20120912,еѓгъ/еѓгъ,20,12,4
ЙўЖћБѕ,20120913,еѓгъ/еѓгъ,18,9,4
ЙўЖћБѕ,20120914,Чч/Чч,17,7,3
ЙўЖћБѕ,20120915,Чч/Чч,21,9,3
ЙўЖћБѕ,20120916,Чч/Чч,24,9,3
ЙўЖћБѕ,20120917,Чч/еѓгъ,23,12,4
ЙўЖћБѕ,20120918,ЖрдЦ/Чч,19,9,5
ЙўЖћБѕ,20120919,Чч/Чч,23,11,4
ЙўЖћБѕ,20120920,Чч/Чч,25,14,4
ЙўЖћБѕ,20120921,Чч/Чч,26,14,4
ЙўЖћБѕ,20120922,еѓгъ/еѓгъ,25,13,4
ЙўЖћБѕ,20120923,Рзеѓгъ/Чч,20,7,4
ЙўЖћБѕ,20120924,Чч/Чч,20,7,4
ЙўЖћБѕ,20120925,ЖрдЦ/Рзеѓгъ,21,12,5
ЙўЖћБѕ,20120926,Чч/Чч,20,9,4
ЙўЖћБѕ,20120927,ЖрдЦ/аЁгъ,19,13,4
ЙўЖћБѕ,20120928,аЁЕНжагъ/еѓгъ,15,12,5
ЙўЖћБѕ,20120929,еѓгъ/ЖрдЦ,15,6,4
ЙўЖћБѕ,20120930,Чч/Чч,17,5,4
ЙўЖћБѕ,20121001,Чч/Чч,18,5,3
ЙўЖћБѕ,20121002,Чч/Чч,21,8,3
ЙўЖћБѕ,20121003,еѓгъ/еѓгъ,19,10,4
ЙўЖћБѕ,20121004,еѓгъ/еѓгъ,15,7,4
ЙўЖћБѕ,20121005,ЖрдЦ/Чч,14,4,4
ЙўЖћБѕ,20121006,Чч/Чч,15,2,4
ЙўЖћБѕ,20121007,Чч/Чч,19,6,4
ЙўЖћБѕ,20121008,Чч/ЖрдЦ,21,11,5
ЙўЖћБѕ,20121009,еѓгъ/еѓгъ,20,7,5
ЙўЖћБѕ,20121010,Чч/Чч,11,0,4
ЙўЖћБѕ,20121011,Чч/Чч,12,1,3
ЙўЖћБѕ,20121012,Чч/ЖрдЦ,12,3,3
ЙўЖћБѕ,20121013,еѓгъ/еѓгъ,11,1,4
ЙўЖћБѕ,20121014,ЖрдЦ/Чч,10,1,4
ЙўЖћБѕ,20121015,Чч/ЖрдЦ,11,2,4
ЙўЖћБѕ,20121016,жагъ/еѓгъ,11,2,5
ЙўЖћБѕ,20121017,гъМабЉ/ЖрдЦ,5,0,5
ЙўЖћБѕ,20121018,Чч/Чч,7,-2,5
ЙўЖћБѕ,20121019,Чч/Чч,9,-1,4
ЙўЖћБѕ,20121020,Чч/Чч,6,-3,4
ЙўЖћБѕ,20121021,Чч/гъМабЉ,6,-2,4
ЙўЖћБѕ,20121022,ЖрдЦ/ЖрдЦ,6,-2,5
ЙўЖћБѕ,20121023,Чч/Чч,8,-1,4
ЙўЖћБѕ,20121024,ЖрдЦ/ЖрдЦ,9,1,4
ЙўЖћБѕ,20121025,Чч/Чч,12,1,4
ЙўЖћБѕ,20121026,Чч/Чч,16,9,4
ЙўЖћБѕ,20121027,аЁгъ/еѓгъ,15,2,5
ЙўЖћБѕ,20121028,ЖрдЦ/Чч,6,-6,5
ЙўЖћБѕ,20121029,Чч/ЖрдЦ,3,-7,4
ЙўЖћБѕ,20121030,Чч/Чч,2,-6,4
ЙўЖћБѕ,20121031,еѓбЉ/ЖрдЦ,2,-6,3
ЙўЖћБѕ,20121101,Чч/Чч,1,-9,4
ЙўЖћБѕ,20121102,Чч/Чч,3,-8,4
ЙўЖћБѕ,20121103,Чч/ЖрдЦ,4,-5,4
ЙўЖћБѕ,20121104,ЖрдЦ/ЖрдЦ,6,0,4
ЙўЖћБѕ,20121105,ЖрдЦ/ЖрдЦ,5,-1,4
ЙўЖћБѕ,20121106,Чч/Чч,5,-3,4
ЙўЖћБѕ,20121107,Чч/ЖрдЦ,5,-2,4
ЙўЖћБѕ,20121108,ЖрдЦ/ЖрдЦ,6,-4,4
ЙўЖћБѕ,20121109,Чч/Чч,6,-5,4
ЙўЖћБѕ,20121110,ЖрдЦ/ЖрдЦ,7,0,4
ЙўЖћБѕ,20121111,аЁгъ/жагъ,3,1,6
ЙўЖћБѕ,20121112,ДѓбЉ/аЁбЉ,2,-2,5
ЙўЖћБѕ,20121113,еѓбЉ/еѓбЉ,2,-5,4
ЙўЖћБѕ,20121114,еѓбЉ/Чч,2,-5,4
ЙўЖћБѕ,20121115,Чч/Чч,2,-4,4
ЙўЖћБѕ,20121116,ЖрдЦ/Чч,0,-8,4
ЙўЖћБѕ,20121117,Чч/Чч,-3,-11,4
ЙўЖћБѕ,20121118,Чч/еѓбЉ,-4,-11,4
ЙўЖћБѕ,20121119,ЖрдЦ/Чч,-5,-12,4
ЙўЖћБѕ,20121120,Чч/Чч,-4,-11,4
ЙўЖћБѕ,20121121,ЖрдЦ/ЖрдЦ,-4,-11,4
ЙўЖћБѕ,20121122,ЖрдЦ/Чч,-7,-15,4
ЙўЖћБѕ,20121123,Чч/Чч,-6,-15,4
ЙўЖћБѕ,20121124,Чч/ЖрдЦ,-6,-12,4
ЙўЖћБѕ,20121125,ЖрдЦ/еѓбЉ,-3,-14,4
ЙўЖћБѕ,20121126,ЖрдЦ/Чч,-8,-16,4
ЙўЖћБѕ,20121127,ЖрдЦ/ДѓбЉ,-5,-9,5
ЙўЖћБѕ,20121128,аЁбЉ/ЖрдЦ,2,-19,4
ЙўЖћБѕ,20121129,Чч/Чч,-13,-21,4
ЙўЖћБѕ,20121130,Чч/Чч,-12,-24,4
ЙўЖћБѕ,20121201,Чч/еѓбЉ,-12,-17,4
ЙўЖћБѕ,20121202,аЁбЉ/еѓбЉ,-7,-14,4
ЙўЖћБѕ,20121203,жабЉ/аЁбЉ,-6,-18,5
ЙўЖћБѕ,20121204,ЖрдЦ/Чч,-17,-24,5
ЙўЖћБѕ,20121205,Чч/Чч,-16,-25,4
ЙўЖћБѕ,20121206,Чч/Чч,-17,-29,4
ЙўЖћБѕ,20121207,Чч/ЖрдЦ,-19,-28,4
ЙўЖћБѕ,20121208,еѓбЉ/аЁбЉ,-15,-22,4
ЙўЖћБѕ,20121209,еѓбЉ/Чч,-14,-24,4
ЙўЖћБѕ,20121210,Чч/еѓбЉ,-15,-19,4
ЙўЖћБѕ,20121211,Чч/Чч,-10,-20,3
ЙўЖћБѕ,20121212,Чч/ЖрдЦ,-12,-18,4
ЙўЖћБѕ,20121213,еѓбЉ/Чч,-8,-18,4
ЙўЖћБѕ,20121214,Чч/ЖрдЦ,-10,-18,4
ЙўЖћБѕ,20121215,аЁбЉ/ЖрдЦ,-13,-22,5
ЙўЖћБѕ,20121216,Чч/Чч,-15,-24,4
ЙўЖћБѕ,20121217,ЖрдЦ/Чч,-18,-28,4
ЙўЖћБѕ,20121218,Чч/Чч,-19,-27,4
ЙўЖћБѕ,20121219,Чч/Чч,-16,-26,3
ЙўЖћБѕ,20121220,Чч/еѓбЉ,-14,-22,3
ЙўЖћБѕ,20121221,еѓбЉ/ЖрдЦ,-13,-25,5
ЙўЖћБѕ,20121222,Чч/Чч,-20,-30,4
ЙўЖћБѕ,20121223,Чч/ЖрдЦ,-21,-29,4
ЙўЖћБѕ,20121224,ЖрдЦ/еѓбЉ,-19,-28,4
ЙўЖћБѕ,20121225,ЖрдЦ/Чч,-20,-32,5
ЙўЖћБѕ,20121226,Чч/Чч,-20,-28,4
ЙўЖћБѕ,20121227,ЖрдЦ/Чч,-17,-23,4
ЙўЖћБѕ,20121228,ЖрдЦ/аЁбЉ,-10,-18,4
ЙўЖћБѕ,20121229,жабЉ/еѓбЉ,-12,-23,5
ЙўЖћБѕ,20121230,еѓбЉ/ЖрдЦ,-20,-27,4
ЙўЖћБѕ,20121231,Чч/ЖрдЦ,-21,-27,3
ЙўЖћБѕ,20130101,еѓбЉ/еѓбЉ,-21,-28,4
ЙўЖћБѕ,20130102,ЖрдЦ/Чч,-22,-31,4
ЙўЖћБѕ,20130103,Чч/Чч,-20,-25,4
ЙўЖћБѕ,20130104,Чч/ЖрдЦ,-14,-20,4
ЙўЖћБѕ,20130105,ЖрдЦ/Чч,-16,-27,3
ЙўЖћБѕ,20130106,Чч/Чч,-18,-29,4
ЙўЖћБѕ,20130107,ЖрдЦ/Чч,-21,-31,4
ЙўЖћБѕ,20130108,Чч/Чч,-22,-33,4
ЙўЖћБѕ,20130109,ЖрдЦ/Чч,-22,-31,4
ЙўЖћБѕ,20130110,Чч/Чч,-18,-30,4
ЙўЖћБѕ,20130111,ЖрдЦ/ЖрдЦ,-18,-25,4
ЙўЖћБѕ,20130112,Чч/Чч,-19,-30,4
ЙўЖћБѕ,20130113,Чч/еѓбЉ,-17,-27,4
ЙўЖћБѕ,20130114,ЖрдЦ/Чч,-18,-30,4
ЙўЖћБѕ,20130115,Чч/Юэ,-18,-31,4
ЙўЖћБѕ,20130116,Юэ/Юэ,-20,-31,4
ЙўЖћБѕ,20130117,Юэ/Чч,-17,-25,4
ЙўЖћБѕ,20130118,Чч/Чч,-14,-21,4
ЙўЖћБѕ,20130119,Чч/Чч,-12,-26,4
ЙўЖћБѕ,20130120,Чч/еѓбЉ,-9,-16,3
ЙўЖћБѕ,20130121,еѓбЉ/Юэ,-12,-25,4
ЙўЖћБѕ,20130122,Юэ/ЖрдЦ,-13,-23,3
ЙўЖћБѕ,20130123,аЁбЉ/аЁбЉ,-8,-24,4
ЙўЖћБѕ,20130124,аЁбЉ/еѓбЉ,-16,-27,5
ЙўЖћБѕ,20130125,еѓбЉ/ЖрдЦ,-21,-27,5
ЙўЖћБѕ,20130126,ЖрдЦ/Чч,-17,-28,4
ЙўЖћБѕ,20130127,Чч/ЖрдЦ,-17,-23,4
ЙўЖћБѕ,20130128,ЖрдЦ/ЖрдЦ,-12,-18,4
ЙўЖћБѕ,20130129,Чч/Чч,-7,-17,4
ЙўЖћБѕ,20130130,Юэ/еѓбЉ,-5,-11,4
ЙўЖћБѕ,20130131,гъМабЉ/ДѓбЉ,1,-9,4
ЙўЖћБѕ,20130201,еѓбЉ/Чч,0,-21,5
ЙўЖћБѕ,20130202,Чч/Чч,-15,-24,4
ЙўЖћБѕ,20130203,ЖрдЦ/ЖрдЦ,-12,-20,4
ЙўЖћБѕ,20130204,ЖрдЦ/Чч,-14,-23,4
ЙўЖћБѕ,20130205,Чч/еѓбЉ,-9,-18,4
ЙўЖћБѕ,20130206,еѓбЉ/еѓбЉ,-14,-26,4
ЙўЖћБѕ,20130207,ЖрдЦ/Чч,-19,-29,5
ЙўЖћБѕ,20130208,Чч/Чч,-17,-26,4
ЙўЖћБѕ,20130209,Чч/еѓбЉ,-15,-25,4
ЙўЖћБѕ,20130210,ЖрдЦ/Чч,-16,-26,4
ЙўЖћБѕ,20130211,Чч/Чч,-13,-23,4
ЙўЖћБѕ,20130212,Чч/еѓбЉ,-8,-16,4
ЙўЖћБѕ,20130213,еѓбЉ/ЖрдЦ,-6,-19,4
ЙўЖћБѕ,20130214,ЖрдЦ/Чч,-11,-23,4
ЙўЖћБѕ,20130215,Чч/Чч,-13,-26,4
ЙўЖћБѕ,20130216,Чч/аЁбЉ,-11,-15,4
ЙўЖћБѕ,20130217,жабЉ/еѓбЉ,-6,-20,4
ЙўЖћБѕ,20130218,Чч/Чч,-11,-25,4
ЙўЖћБѕ,20130219,Чч/Чч,-13,-27,4
ЙўЖћБѕ,20130220,Чч/Чч,-14,-26,4
ЙўЖћБѕ,20130221,Чч/ЖрдЦ,-11,-22,4
ЙўЖћБѕ,20130222,Чч/ЖрдЦ,-12,-20,4
ЙўЖћБѕ,20130223,еѓбЉ/Чч,-11,-23,4
ЙўЖћБѕ,20130224,Чч/Чч,-11,-24,4
ЙўЖћБѕ,20130225,Чч/ЖрдЦ,-8,-16,4
ЙўЖћБѕ,20130226,еѓбЉ/ЖрдЦ,-4,-15,4
ЙўЖћБѕ,20130227,еѓбЉ/ЖрдЦ,-4,-17,4
ЙўЖћБѕ,20130228,жабЉ/ДѓбЉ,-3,-11,6
ЙўЖћБѕ,20130301,еѓбЉ/ЖрдЦ,-7,-18,5
